No iterations: 20000
Time (s), Position 1 (cm), Velocity 1 (cm s-1), Acceleration 1 (cm s-2), Position 2 (cm), Velocity 2 (cm s-1), Acceleration 2 (cm s-2)
0.5838, 0.971508, 0.990036,0.749884,2.02849, -0.990036,-0.749885
0.5839, 0.971607, 0.990111,0.747278,2.02839, -0.990111,-0.747281
0.584, 0.971706, 0.990186,0.744671,2.02829, -0.990186,-0.744671
0.5841, 0.971805, 0.99026,0.742066,2.0282, -0.99026,-0.742066
0.5842, 0.971904, 0.990335,0.739462,2.0281, -0.990335,-0.739462
0.5843, 0.972003, 0.990409,0.736853,2.028, -0.990409,-0.736852
0.5844, 0.972102, 0.990482,0.734247,2.0279, -0.990482,-0.734248
0.5845, 0.972201, 0.990556,0.731641,2.0278, -0.990556,-0.731637
0.5846, 0.9723, 0.990629,0.729033,2.0277, -0.990629,-0.729033
0.5847, 0.972399, 0.990702,0.726426,2.0276, -0.990702,-0.726423
0.5848, 0.972498, 0.990774,0.723819,2.0275, -0.990774,-0.723819
0.5849, 0.972597, 0.990847,0.721209,2.0274, -0.990847,-0.721209
0.585, 0.972696, 0.990919,0.718604,2.0273, -0.990919,-0.718604
0.5851, 0.972795, 0.990991,0.715995,2.0272, -0.990991,-0.715994
0.5852, 0.972895, 0.991062,0.713387,2.02711, -0.991062,-0.713384
0.5853, 0.972994, 0.991134,0.710779,2.02701, -0.991134,-0.71078
0.5854, 0.973093, 0.991205,0.708169,2.02691, -0.991205,-0.708169
0.5855, 0.973192, 0.991276,0.70556,2.02681, -0.991276,-0.705559
0.5856, 0.973291, 0.991346,0.702952,2.02671, -0.991346,-0.702955
0.5857, 0.97339, 0.991416,0.700344,2.02661, -0.991416,-0.700344
0.5858, 0.973489, 0.991487,0.697734,2.02651, -0.991487,-0.697734
0.5859, 0.973588, 0.991556,0.695124,2.02641, -0.991556,-0.695124
0.586, 0.973688, 0.991626,0.692514,2.02631, -0.991626,-0.692513
0.5861, 0.973787, 0.991695,0.689904,2.02621, -0.991695,-0.689903
0.5862, 0.973886, 0.991764,0.687293,2.02611, -0.991764,-0.687293
0.5863, 0.973985, 0.991833,0.684683,2.02601, -0.991833,-0.684682
0.5864, 0.974084, 0.991901,0.682073,2.02592, -0.991901,-0.682072
0.5865, 0.974183, 0.991969,0.679462,2.02582, -0.991969,-0.679461
0.5866, 0.974283, 0.992037,0.676852,2.02572, -0.992037,-0.676851
0.5867, 0.974382, 0.992105,0.674242,2.02562, -0.992105,-0.674241
0.5868, 0.974481, 0.992173,0.67163,2.02552, -0.992173,-0.67163
0.5869, 0.97458, 0.99224,0.66902,2.02542, -0.99224,-0.66902
0.587, 0.97468, 0.992307,0.666409,2.02532, -0.992307,-0.66641
0.5871, 0.974779, 0.992373,0.663796,2.02522, -0.992373,-0.663799
0.5872, 0.974878, 0.99244,0.661183,2.02512, -0.99244,-0.661183
0.5873, 0.974977, 0.992506,0.658572,2.02502, -0.992506,-0.658572
0.5874, 0.975076, 0.992572,0.655961,2.02492, -0.992572,-0.655962
0.5875, 0.975176, 0.992637,0.653348,2.02482, -0.992637,-0.653345
0.5876, 0.975275, 0.992703,0.650735,2.02472, -0.992703,-0.650735
0.5877, 0.975374, 0.992768,0.648124,2.02463, -0.992768,-0.648125
0.5878, 0.975474, 0.992832,0.645509,2.02453, -0.992832,-0.645508
0.5879, 0.975573, 0.992897,0.642897,2.02443, -0.992897,-0.642897
0.588, 0.975672, 0.992961,0.640284,2.02433, -0.992961,-0.640281
0.5881, 0.975771, 0.993025,0.63767,2.02423, -0.993025,-0.63767
0.5882, 0.975871, 0.993089,0.635057,2.02413, -0.993089,-0.635054
0.5883, 0.97597, 0.993153,0.632443,2.02403, -0.993153,-0.632443
0.5884, 0.976069, 0.993216,0.62983,2.02393, -0.993216,-0.629827
0.5885, 0.976169, 0.993279,0.627216,2.02383, -0.993279,-0.627216
0.5886, 0.976268, 0.993341,0.624601,2.02373, -0.993341,-0.6246
0.5887, 0.976367, 0.993404,0.621986,2.02363, -0.993404,-0.621989
0.5888, 0.976467, 0.993466,0.619373,2.02353, -0.993466,-0.619373
0.5889, 0.976566, 0.993528,0.616757,2.02343, -0.993528,-0.616756
0.589, 0.976665, 0.99359,0.614143,2.02333, -0.99359,-0.614139
0.5891, 0.976765, 0.993651,0.611528,2.02324, -0.993651,-0.611529
0.5892, 0.976864, 0.993712,0.608912,2.02314, -0.993712,-0.608912
0.5893, 0.976963, 0.993773,0.606297,2.02304, -0.993773,-0.606296
0.5894, 0.977063, 0.993834,0.60368,2.02294, -0.993834,-0.603679
0.5895, 0.977162, 0.993894,0.601066,2.02284, -0.993894,-0.601069
0.5896, 0.977262, 0.993954,0.598451,2.02274, -0.993954,-0.598452
0.5897, 0.977361, 0.994014,0.595835,2.02264, -0.994014,-0.595836
0.5898, 0.97746, 0.994074,0.593218,2.02254, -0.994074,-0.593219
0.5899, 0.97756, 0.994133,0.590602,2.02244, -0.994133,-0.590602
0.59, 0.977659, 0.994192,0.587986,2.02234, -0.994192,-0.587986
0.5901, 0.977759, 0.994251,0.585369,2.02224, -0.994251,-0.585369
0.5902, 0.977858, 0.994309,0.582752,2.02214, -0.994309,-0.582752
0.5903, 0.977958, 0.994368,0.580135,2.02204, -0.994368,-0.580136
0.5904, 0.978057, 0.994426,0.577518,2.02194, -0.994426,-0.577519
0.5905, 0.978156, 0.994484,0.574902,2.02184, -0.994484,-0.574902
0.5906, 0.978256, 0.994541,0.572283,2.02174, -0.994541,-0.572286
0.5907, 0.978355, 0.994598,0.569666,2.02164, -0.994598,-0.569663
0.5908, 0.978455, 0.994655,0.567047,2.02155, -0.994655,-0.567046
0.5909, 0.978554, 0.994712,0.56443,2.02145, -0.994712,-0.56443
0.591, 0.978654, 0.994768,0.561812,2.02135, -0.994768,-0.561813
0.5911, 0.978753, 0.994825,0.559195,2.02125, -0.994825,-0.559196
0.5912, 0.978853, 0.99488,0.556576,2.02115, -0.99488,-0.556573
0.5913, 0.978952, 0.994936,0.553957,2.02105, -0.994936,-0.553957
0.5914, 0.979052, 0.994991,0.551339,2.02095, -0.994991,-0.55134
0.5915, 0.979151, 0.995047,0.54872,2.02085, -0.995047,-0.548717
0.5916, 0.979251, 0.995101,0.5461,2.02075, -0.995101,-0.5461
0.5917, 0.97935, 0.995156,0.543483,2.02065, -0.995156,-0.543484
0.5918, 0.97945, 0.99521,0.540862,2.02055, -0.99521,-0.540861
0.5919, 0.979549, 0.995265,0.538244,2.02045, -0.995265,-0.538244
0.592, 0.979649, 0.995318,0.535625,2.02035, -0.995318,-0.535621
0.5921, 0.979748, 0.995372,0.533005,2.02025, -0.995372,-0.533005
0.5922, 0.979848, 0.995425,0.530385,2.02015, -0.995425,-0.530388
0.5923, 0.979947, 0.995478,0.527765,2.02005, -0.995478,-0.527765
0.5924, 0.980047, 0.995531,0.525145,2.01995, -0.995531,-0.525142
0.5925, 0.980146, 0.995584,0.522526,2.01985, -0.995584,-0.522526
0.5926, 0.980246, 0.995636,0.519903,2.01975, -0.995636,-0.519903
0.5927, 0.980346, 0.995688,0.517285,2.01965, -0.995688,-0.517286
0.5928, 0.980445, 0.99574,0.514663,2.01955, -0.99574,-0.514663
0.5929, 0.980545, 0.995791,0.512043,2.01946, -0.995791,-0.51204
0.593, 0.980644, 0.995842,0.509423,2.01936, -0.995842,-0.509424
0.5931, 0.980744, 0.995893,0.506801,2.01926, -0.995893,-0.506801
0.5932, 0.980843, 0.995944,0.504181,2.01916, -0.995944,-0.504178
0.5933, 0.980943, 0.995994,0.50156,2.01906, -0.995994,-0.501561
0.5934, 0.981043, 0.996044,0.498938,2.01896, -0.996044,-0.498938
0.5935, 0.981142, 0.996094,0.496316,2.01886, -0.996094,-0.496315
0.5936, 0.981242, 0.996144,0.493693,2.01876, -0.996144,-0.493692
0.5937, 0.981341, 0.996193,0.491073,2.01866, -0.996193,-0.491076
0.5938, 0.981441, 0.996242,0.488452,2.01856, -0.996242,-0.488453
0.5939, 0.981541, 0.996291,0.485829,2.01846, -0.996291,-0.48583
0.594, 0.98164, 0.99634,0.483207,2.01836, -0.99634,-0.483207
0.5941, 0.98174, 0.996388,0.480584,2.01826, -0.996388,-0.480584
0.5942, 0.98184, 0.996436,0.477962,2.01816, -0.996436,-0.477961
0.5943, 0.981939, 0.996484,0.475339,2.01806, -0.996484,-0.475338
0.5944, 0.982039, 0.996532,0.472716,2.01796, -0.996532,-0.472715
0.5945, 0.982139, 0.996579,0.470093,2.01786, -0.996579,-0.470092
0.5946, 0.982238, 0.996626,0.46747,2.01776, -0.996626,-0.467469
0.5947, 0.982338, 0.996673,0.464847,2.01766, -0.996673,-0.464846
0.5948, 0.982438, 0.996719,0.462224,2.01756, -0.996719,-0.462224
0.5949, 0.982537, 0.996765,0.459601,2.01746, -0.996765,-0.459601
0.595, 0.982637, 0.996811,0.456978,2.01736, -0.996811,-0.456978
0.5951, 0.982737, 0.996857,0.454355,2.01726, -0.996857,-0.454355
0.5952, 0.982836, 0.996902,0.451732,2.01716, -0.996902,-0.451732
0.5953, 0.982936, 0.996948,0.449108,2.01706, -0.996948,-0.449109
0.5954, 0.983036, 0.996992,0.446485,2.01696, -0.996992,-0.446486
0.5955, 0.983135, 0.997037,0.44386,2.01686, -0.997037,-0.443857
0.5956, 0.983235, 0.997081,0.441235,2.01676, -0.997081,-0.441234
0.5957, 0.983335, 0.997126,0.438611,2.01667, -0.997126,-0.438611
0.5958, 0.983434, 0.997169,0.435987,2.01657, -0.997169,-0.435988
0.5959, 0.983534, 0.997213,0.433362,2.01647, -0.997213,-0.433365
0.596, 0.983634, 0.997256,0.430737,2.01637, -0.997256,-0.430736
0.5961, 0.983734, 0.997299,0.428113,2.01627, -0.997299,-0.428113
0.5962, 0.983833, 0.997342,0.425489,2.01617, -0.997342,-0.42549
0.5963, 0.983933, 0.997385,0.422864,2.01607, -0.997385,-0.422861
0.5964, 0.984033, 0.997427,0.420239,2.01597, -0.997427,-0.420238
0.5965, 0.984133, 0.997469,0.417614,2.01587, -0.997469,-0.417615
0.5966, 0.984232, 0.997511,0.414989,2.01577, -0.997511,-0.414986
0.5967, 0.984332, 0.997552,0.412363,2.01567, -0.997552,-0.412363
0.5968, 0.984432, 0.997594,0.409737,2.01557, -0.997594,-0.40974
0.5969, 0.984532, 0.997635,0.407112,2.01547, -0.997635,-0.407111
0.597, 0.984631, 0.997675,0.404487,2.01537, -0.997675,-0.404488
0.5971, 0.984731, 0.997716,0.40186,2.01527, -0.997716,-0.401859
0.5972, 0.984831, 0.997756,0.399235,2.01517, -0.997756,-0.399236
0.5973, 0.984931, 0.997796,0.396607,2.01507, -0.997796,-0.396607
0.5974, 0.98503, 0.997836,0.393983,2.01497, -0.997836,-0.393984
0.5975, 0.98513, 0.997875,0.391355,2.01487, -0.997875,-0.391355
0.5976, 0.98523, 0.997914,0.388731,2.01477, -0.997914,-0.388732
0.5977, 0.98533, 0.997953,0.386103,2.01467, -0.997953,-0.386102
0.5978, 0.98543, 0.997992,0.383479,2.01457, -0.997992,-0.38348
0.5979, 0.985529, 0.99803,0.38085,2.01447, -0.99803,-0.38085
0.598, 0.985629, 0.998068,0.378224,2.01437, -0.998068,-0.378221
0.5981, 0.985729, 0.998106,0.375597,2.01427, -0.998106,-0.375598
0.5982, 0.985829, 0.998143,0.37297,2.01417, -0.998143,-0.372969
0.5983, 0.985929, 0.998181,0.370343,2.01407, -0.998181,-0.370346
0.5984, 0.986028, 0.998218,0.367717,2.01397, -0.998218,-0.367717
0.5985, 0.986128, 0.998254,0.365088,2.01387, -0.998254,-0.365088
0.5986, 0.986228, 0.998291,0.362462,2.01377, -0.998291,-0.362459
0.5987, 0.986328, 0.998327,0.359835,2.01367, -0.998327,-0.359836
0.5988, 0.986428, 0.998363,0.357206,2.01357, -0.998363,-0.357206
0.5989, 0.986528, 0.998399,0.354578,2.01347, -0.998399,-0.354577
0.599, 0.986627, 0.998434,0.351951,2.01337, -0.998434,-0.351954
0.5991, 0.986727, 0.99847,0.349324,2.01327, -0.99847,-0.349325
0.5992, 0.986827, 0.998505,0.346696,2.01317, -0.998505,-0.346696
0.5993, 0.986927, 0.998539,0.344068,2.01307, -0.998539,-0.344067
0.5994, 0.987027, 0.998574,0.341438,2.01297, -0.998574,-0.341438
0.5995, 0.987127, 0.998608,0.338811,2.01287, -0.998608,-0.338815
0.5996, 0.987227, 0.998642,0.336185,2.01277, -0.998642,-0.336185
0.5997, 0.987326, 0.998675,0.333555,2.01267, -0.998675,-0.333556
0.5998, 0.987426, 0.998709,0.330927,2.01257, -0.998709,-0.330927
0.5999, 0.987526, 0.998742,0.328298,2.01247, -0.998742,-0.328298
0.6, 0.987626, 0.998775,0.325669,2.01237, -0.998775,-0.325669
0.6001, 0.987726, 0.998807,0.32304,2.01227, -0.998807,-0.323039
0.6002, 0.987826, 0.998839,0.320411,2.01217, -0.998839,-0.32041
0.6003, 0.987926, 0.998871,0.317784,2.01207, -0.998871,-0.317781
0.6004, 0.988026, 0.998903,0.315155,2.01197, -0.998903,-0.315152
0.6005, 0.988125, 0.998935,0.312526,2.01187, -0.998935,-0.312523
0.6006, 0.988225, 0.998966,0.309897,2.01177, -0.998966,-0.309893
0.6007, 0.988325, 0.998997,0.307267,2.01167, -0.998997,-0.307264
0.6008, 0.988425, 0.999028,0.304638,2.01157, -0.999028,-0.304635
0.6009, 0.988525, 0.999058,0.302009,2.01147, -0.999058,-0.302006
0.601, 0.988625, 0.999088,0.29938,2.01138, -0.999088,-0.299377
0.6011, 0.988725, 0.999118,0.296748,2.01128, -0.999118,-0.296748
0.6012, 0.988825, 0.999148,0.294119,2.01118, -0.999148,-0.294118
0.6013, 0.988925, 0.999177,0.29149,2.01108, -0.999177,-0.291489
0.6014, 0.989025, 0.999207,0.288861,2.01098, -0.999207,-0.28886
0.6015, 0.989125, 0.999235,0.286231,2.01088, -0.999235,-0.286231
0.6016, 0.989224, 0.999264,0.283602,2.01078, -0.999264,-0.283602
0.6017, 0.989324, 0.999292,0.280972,2.01068, -0.999292,-0.280972
0.6018, 0.989424, 0.999321,0.278342,2.01058, -0.99932,-0.278343
0.6019, 0.989524, 0.999348,0.275711,2.01048, -0.999348,-0.275714
0.602, 0.989624, 0.999376,0.273079,2.01038, -0.999376,-0.273078
0.6021, 0.989724, 0.999403,0.27045,2.01028, -0.999403,-0.270449
0.6022, 0.989824, 0.99943,0.26782,2.01018, -0.99943,-0.26782
0.6023, 0.989924, 0.999457,0.26519,2.01008, -0.999457,-0.265191
0.6024, 0.990024, 0.999484,0.262561,2.00998, -0.999484,-0.262562
0.6025, 0.990124, 0.99951,0.259929,2.00988, -0.99951,-0.259926
0.6026, 0.990224, 0.999536,0.257298,2.00978, -0.999536,-0.257297
0.6027, 0.990324, 0.999562,0.254668,2.00968, -0.999562,-0.254668
0.6028, 0.990424, 0.999587,0.252038,2.00958, -0.999587,-0.252039
0.6029, 0.990524, 0.999612,0.249406,2.00948, -0.999612,-0.249403
0.603, 0.990624, 0.999637,0.246775,2.00938, -0.999637,-0.246774
0.6031, 0.990724, 0.999662,0.244145,2.00928, -0.999662,-0.244145
0.6032, 0.990824, 0.999686,0.241512,2.00918, -0.999686,-0.241516
0.6033, 0.990924, 0.99971,0.238881,2.00908, -0.99971,-0.23888
0.6034, 0.991024, 0.999734,0.236251,2.00898, -0.999734,-0.236251
0.6035, 0.991124, 0.999758,0.233621,2.00888, -0.999758,-0.233622
0.6036, 0.991223, 0.999781,0.230987,2.00878, -0.999781,-0.230986
0.6037, 0.991323, 0.999804,0.228357,2.00868, -0.999804,-0.228357
0.6038, 0.991423, 0.999827,0.225727,2.00858, -0.999827,-0.225728
0.6039, 0.991523, 0.99985,0.223093,2.00848, -0.99985,-0.223092
0.604, 0.991623, 0.999872,0.220463,2.00838, -0.999872,-0.220463
0.6041, 0.991723, 0.999894,0.217831,2.00828, -0.999894,-0.217834
0.6042, 0.991823, 0.999916,0.215199,2.00818, -0.999916,-0.215199
0.6043, 0.991923, 0.999937,0.212569,2.00808, -0.999937,-0.212569
0.6044, 0.992023, 0.999959,0.209937,2.00798, -0.999959,-0.209934
0.6045, 0.992123, 0.99998,0.207305,2.00788, -0.99998,-0.207305
0.6046, 0.992223, 1,0.204672,2.00778, -1,-0.204676
0.6047, 0.992323, 1.00002,0.20204,2.00768, -1.00002,-0.20204
0.6048, 0.992423, 1.00004,0.19941,2.00758, -1.00004,-0.199411
0.6049, 0.992523, 1.00006,0.196776,2.00748, -1.00006,-0.196775
0.605, 0.992623, 1.00008,0.194145,2.00738, -1.00008,-0.194146
0.6051, 0.992723, 1.0001,0.191512,2.00728, -1.0001,-0.191511
0.6052, 0.992823, 1.00012,0.188881,2.00718, -1.00012,-0.188882
0.6053, 0.992923, 1.00014,0.186247,2.00708, -1.00014,-0.186246
0.6054, 0.993023, 1.00016,0.183616,2.00698, -1.00016,-0.183617
0.6055, 0.993123, 1.00018,0.180985,2.00688, -1.00018,-0.180981
0.6056, 0.993223, 1.00019,0.178351,2.00678, -1.00019,-0.178352
0.6057, 0.993323, 1.00021,0.175718,2.00668, -1.00021,-0.175717
0.6058, 0.993423, 1.00023,0.173087,2.00658, -1.00023,-0.173088
0.6059, 0.993524, 1.00025,0.170453,2.00648, -1.00025,-0.170452
0.606, 0.993624, 1.00026,0.167822,2.00638, -1.00026,-0.167823
0.6061, 0.993724, 1.00028,0.165188,2.00628, -1.00028,-0.165187
0.6062, 0.993824, 1.0003,0.162557,2.00618, -1.0003,-0.162558
0.6063, 0.993924, 1.00031,0.159924,2.00608, -1.00031,-0.159923
0.6064, 0.994024, 1.00033,0.15729,2.00598, -1.00033,-0.157294
0.6065, 0.994124, 1.00034,0.154658,2.00588, -1.00034,-0.154658
0.6066, 0.994224, 1.00036,0.152026,2.00578, -1.00036,-0.152023
0.6067, 0.994324, 1.00037,0.149393,2.00568, -1.00037,-0.149393
0.6068, 0.994424, 1.00039,0.146759,2.00558, -1.00039,-0.146758
0.6069, 0.994524, 1.0004,0.144128,2.00548, -1.0004,-0.144129
0.607, 0.994624, 1.00042,0.141493,2.00538, -1.00042,-0.141493
0.6071, 0.994724, 1.00043,0.138861,2.00528, -1.00043,-0.138858
0.6072, 0.994824, 1.00045,0.136228,2.00518, -1.00045,-0.136229
0.6073, 0.994924, 1.00046,0.133594,2.00508, -1.00046,-0.133593
0.6074, 0.995024, 1.00047,0.130961,2.00498, -1.00047,-0.130964
0.6075, 0.995124, 1.00049,0.128329,2.00488, -1.00049,-0.128329
0.6076, 0.995224, 1.0005,0.125694,2.00478, -1.0005,-0.125693
0.6077, 0.995324, 1.00051,0.123063,2.00468, -1.00051,-0.123064
0.6078, 0.995424, 1.00052,0.120428,2.00458, -1.00052,-0.120428
0.6079, 0.995524, 1.00054,0.117796,2.00448, -1.00054,-0.117793
0.608, 0.995624, 1.00055,0.115163,2.00438, -1.00055,-0.115164
0.6081, 0.995724, 1.00056,0.112528,2.00428, -1.00056,-0.112528
0.6082, 0.995824, 1.00057,0.109896,2.00418, -1.00057,-0.109893
0.6083, 0.995925, 1.00058,0.107263,2.00408, -1.00058,-0.107264
0.6084, 0.996025, 1.00059,0.104628,2.00398, -1.00059,-0.104628
0.6085, 0.996125, 1.0006,0.101996,2.00388, -1.0006,-0.101993
0.6086, 0.996225, 1.00061,0.0993627,2.00378, -1.00061,-0.0993634
0.6087, 0.996325, 1.00062,0.096728,2.00368, -1.00062,-0.096728
0.6088, 0.996425, 1.00063,0.0940933,2.00358, -1.00063,-0.0940925
0.6089, 0.996525, 1.00064,0.0914625,2.00348, -1.00064,-0.0914633
0.609, 0.996625, 1.00065,0.0888278,2.00338, -1.00065,-0.0888278
0.6091, 0.996725, 1.00066,0.0861932,2.00327, -1.00066,-0.0861924
0.6092, 0.996825, 1.00067,0.08356,2.00317, -1.00067,-0.0835632
0.6093, 0.996925, 1.00068,0.0809269,2.00307, -1.00068,-0.0809277
0.6094, 0.997025, 1.00069,0.0782922,2.00297, -1.00069,-0.0782922
0.6095, 0.997125, 1.00069,0.0756599,2.00287, -1.00069,-0.0756568
0.6096, 0.997225, 1.0007,0.0730268,2.00277, -1.0007,-0.0730276
0.6097, 0.997325, 1.00071,0.0703921,2.00267, -1.00071,-0.0703921
0.6098, 0.997426, 1.00072,0.0677574,2.00257, -1.00072,-0.0677566
0.6099, 0.997526, 1.00072,0.0651243,2.00247, -1.00072,-0.0651212
0.61, 0.997626, 1.00073,0.0624912,2.00237, -1.00073,-0.062492
0.6101, 0.997726, 1.00074,0.0598565,2.00227, -1.00074,-0.0598565
0.6102, 0.997826, 1.00074,0.0572218,2.00217, -1.00074,-0.057221
0.6103, 0.997926, 1.00075,0.0545887,2.00207, -1.00075,-0.0545919
0.6104, 0.998026, 1.00075,0.0519556,2.00197, -1.00075,-0.0519564
0.6105, 0.998126, 1.00076,0.0493209,2.00187, -1.00076,-0.0493209
0.6106, 0.998226, 1.00076,0.0466862,2.00177, -1.00076,-0.0466854
0.6107, 0.998326, 1.00077,0.0440531,2.00167, -1.00077,-0.0440563
0.6108, 0.998426, 1.00077,0.04142,2.00157, -1.00077,-0.0414208
0.6109, 0.998526, 1.00078,0.0387853,2.00147, -1.00078,-0.0387853
0.611, 0.998626, 1.00078,0.0361506,2.00137, -1.00078,-0.0361498
0.6111, 0.998726, 1.00078,0.0335175,2.00127, -1.00078,-0.0335207
0.6112, 0.998827, 1.00079,0.0308844,2.00117, -1.00079,-0.0308852
0.6113, 0.998927, 1.00079,0.0282497,2.00107, -1.00079,-0.0282497
0.6114, 0.999027, 1.00079,0.025615,2.00097, -1.00079,-0.0256142
0.6115, 0.999127, 1.00079,0.0229819,2.00087, -1.00079,-0.0229788
0.6116, 0.999227, 1.0008,0.0203488,2.00077, -1.0008,-0.0203496
0.6117, 0.999327, 1.0008,0.0177141,2.00067, -1.0008,-0.0177141
0.6118, 0.999427, 1.0008,0.0150794,2.00057, -1.0008,-0.0150786
0.6119, 0.999527, 1.0008,0.0124463,2.00047, -1.0008,-0.0124432
0.612, 0.999627, 1.0008,0.0098132,2.00037, -1.0008,-0.00981398
0.6121, 0.999727, 1.0008,0.00717851,2.00027, -1.0008,-0.00717851
0.6122, 0.999827, 1.00081,0.00454383,2.00017, -1.00081,-0.00454305
0.6123, 0.999927, 1.00081,0.00190836,2.00007, -1.00081,-0.00190758
0.6124, 1.00003, 1.00081,-0.000724754,1.99997, -1.00081,0.000724754
0.6125, 1.00013, 1.00081,-0.00335709,1.99987, -1.00081,0.00335709
0.6126, 1.00023, 1.00081,-0.00599255,1.99977, -1.00081,0.00599255
0.6127, 1.00033, 1.00081,-0.00862489,1.99967, -1.00081,0.00862489
0.6128, 1.00043, 1.0008,-0.0112604,1.99957, -1.0008,0.0112604
0.6129, 1.00053, 1.0008,-0.0138958,1.99947, -1.0008,0.0138958
0.613, 1.00063, 1.0008,-0.0165282,1.99937, -1.0008,0.0165282
0.6131, 1.00073, 1.0008,-0.0191636,1.99927, -1.0008,0.0191636
0.6132, 1.00083, 1.0008,-0.021796,1.99917, -1.0008,0.021796
0.6133, 1.00093, 1.0008,-0.0244314,1.99907, -1.0008,0.0244314
0.6134, 1.00103, 1.00079,-0.0270638,1.99897, -1.00079,0.0270638
0.6135, 1.00113, 1.00079,-0.0296992,1.99887, -1.00079,0.0296992
0.6136, 1.00123, 1.00079,-0.0323316,1.99877, -1.00079,0.0323316
0.6137, 1.00133, 1.00078,-0.034967,1.99867, -1.00078,0.034967
0.6138, 1.00143, 1.00078,-0.0375994,1.99857, -1.00078,0.0375994
0.6139, 1.00153, 1.00078,-0.0402348,1.99847, -1.00078,0.0402348
0.614, 1.00163, 1.00077,-0.0428672,1.99837, -1.00077,0.0428672
0.6141, 1.00173, 1.00077,-0.0455026,1.99827, -1.00077,0.0455026
0.6142, 1.00183, 1.00076,-0.048135,1.99817, -1.00076,0.048135
0.6143, 1.00193, 1.00076,-0.0507704,1.99807, -1.00076,0.0507704
0.6144, 1.00203, 1.00075,-0.0534028,1.99797, -1.00075,0.0534028
0.6145, 1.00213, 1.00075,-0.0560382,1.99787, -1.00075,0.0560382
0.6146, 1.00223, 1.00074,-0.0586706,1.99777, -1.00074,0.0586706
0.6147, 1.00233, 1.00074,-0.061306,1.99767, -1.00074,0.061306
0.6148, 1.00243, 1.00073,-0.0639383,1.99757, -1.00073,0.0639383
0.6149, 1.00253, 1.00073,-0.0665738,1.99747, -1.00073,0.0665738
0.615, 1.00263, 1.00072,-0.0692062,1.99737, -1.00072,0.0692062
0.6151, 1.00273, 1.00071,-0.0718416,1.99727, -1.00071,0.0718416
0.6152, 1.00283, 1.0007,-0.074474,1.99717, -1.0007,0.074474
0.6153, 1.00293, 1.0007,-0.0771094,1.99707, -1.0007,0.0771094
0.6154, 1.00303, 1.00069,-0.0797418,1.99697, -1.00069,0.0797418
0.6155, 1.00313, 1.00068,-0.0823741,1.99687, -1.00068,0.0823741
0.6156, 1.00323, 1.00067,-0.0850096,1.99677, -1.00067,0.0850096
0.6157, 1.00333, 1.00066,-0.0876419,1.99667, -1.00066,0.0876419
0.6158, 1.00343, 1.00066,-0.0902774,1.99657, -1.00066,0.0902774
0.6159, 1.00353, 1.00065,-0.0929097,1.99647, -1.00065,0.0929097
0.616, 1.00363, 1.00064,-0.0955452,1.99637, -1.00064,0.0955452
0.6161, 1.00373, 1.00063,-0.0981775,1.99627, -1.00063,0.0981775
0.6162, 1.00383, 1.00062,-0.10081,1.99617, -1.00062,0.10081
0.6163, 1.00393, 1.00061,-0.103445,1.99607, -1.00061,0.103445
0.6164, 1.00403, 1.0006,-0.106078,1.99597, -1.0006,0.106078
0.6165, 1.00413, 1.00059,-0.10871,1.99587, -1.00059,0.10871
0.6166, 1.00423, 1.00058,-0.111345,1.99577, -1.00058,0.111345
0.6167, 1.00433, 1.00057,-0.113978,1.99567, -1.00057,0.113978
0.6168, 1.00443, 1.00055,-0.11661,1.99557, -1.00055,0.11661
0.6169, 1.00453, 1.00054,-0.119246,1.99547, -1.00054,0.119246
0.617, 1.00463, 1.00053,-0.121878,1.99537, -1.00053,0.121878
0.6171, 1.00473, 1.00052,-0.12451,1.99527, -1.00052,0.12451
0.6172, 1.00483, 1.00051,-0.127146,1.99517, -1.00051,0.127146
0.6173, 1.00493, 1.00049,-0.129778,1.99507, -1.00049,0.129778
0.6174, 1.00503, 1.00048,-0.13241,1.99497, -1.00048,0.13241
0.6175, 1.00513, 1.00047,-0.135046,1.99487, -1.00047,0.135046
0.6176, 1.00523, 1.00045,-0.137678,1.99477, -1.00045,0.137678
0.6177, 1.00533, 1.00044,-0.14031,1.99467, -1.00044,0.14031
0.6178, 1.00543, 1.00043,-0.142943,1.99457, -1.00043,0.142943
0.6179, 1.00553, 1.00041,-0.145575,1.99447, -1.00041,0.145575
0.618, 1.00563, 1.0004,-0.148211,1.99437, -1.0004,0.148211
0.6181, 1.00573, 1.00038,-0.150843,1.99427, -1.00038,0.150843
0.6182, 1.00583, 1.00037,-0.153475,1.99417, -1.00037,0.153475
0.6183, 1.00593, 1.00035,-0.156108,1.99407, -1.00035,0.156108
0.6184, 1.00603, 1.00034,-0.15874,1.99397, -1.00034,0.15874
0.6185, 1.00613, 1.00032,-0.161375,1.99387, -1.00032,0.161375
0.6186, 1.00623, 1.0003,-0.164008,1.99377, -1.0003,0.164008
0.6187, 1.00633, 1.00029,-0.16664,1.99367, -1.00029,0.16664
0.6188, 1.00643, 1.00027,-0.169272,1.99357, -1.00027,0.169272
0.6189, 1.00653, 1.00025,-0.171905,1.99347, -1.00025,0.171905
0.619, 1.00663, 1.00024,-0.174537,1.99337, -1.00024,0.174537
0.6191, 1.00673, 1.00022,-0.177169,1.99327, -1.00022,0.177169
